,Gender,Age,Bike Lanes
1179,Male,Old,Yes
1180,Male,Old,Yes
1181,Female,Old,Yes
1182,Female,Old,Yes
1183,Female,Old,Yes
1184,Female,Old,Yes
1185,Female,Old,Yes
1186,Male,Old,No
1187,Male,Old,Yes
1188,Female,Old,Yes
1189,Male,Old,Yes
1190,Male,Old,Yes
1191,Male,Old,No
1192,Male,Old,Yes
1193,Male,Old,Yes
1194,Female,Old,No
1195,Male,Old,Yes
1196,Female,Old,Yes
1197,Male,Old,No
1198,Male,Old,Yes
1199,Male,Old,Yes
1200,Female,Old,No
1201,Female,Old,No
1202,Male,Old,Yes
1203,Female,Old,Yes
1204,Male,Old,Yes
1205,Male,Old,Yes
1206,Female,Old,Yes
1207,Male,Old,Yes
1208,Male,Old,Yes
1209,Male,Old,No
1210,Female,Old,Yes
1211,Male,Old,Yes
1212,Female,Old,No
1213,Male,Old,Yes
1214,Male,Old,Yes
1215,Male,Old,Yes
1216,Female,Old,Yes
1217,Male,Old,Yes
1218,Female,Old,Yes
1219,Female,Old,Yes
1220,Male,Old,Yes
1221,Male,Old,No
1222,Female,Old,Yes
1223,Male,Old,Yes
1224,Female,Old,Yes
1225,Female,Old,Yes
1226,Male,Old,Yes
1227,Female,Old,Yes
1228,Male,Old,No
1229,Female,Old,Yes
1230,Female,Old,No
1231,Female,Old,Yes
1232,Female,Old,Yes
1233,Male,Old,Yes
1234,Male,Old,Yes
1235,Female,Old,Yes
1236,Male,Old,Yes
1237,Male,Old,Yes
1238,Female,Old,Yes
1239,Female,Old,Yes
1240,Male,Old,Yes
1241,Male,Old,Yes
1242,Male,Old,Yes
1243,Male,Old,No
1244,Male,Old,Yes
1245,Female,Old,Yes
1246,Male,Old,Yes
1247,Female,Old,No
1248,Male,Old,Yes
1249,Male,Old,Yes
1250,Male,Old,Yes
1251,Male,Old,Yes
1252,Male,Old,Yes
1253,Male,Old,Yes
1254,Female,Old,Yes
1255,Female,Old,No
1256,Female,Old,No
1257,Female,Old,Yes
1258,Female,Old,Yes
1259,Female,Old,Yes
1260,Female,Old,Yes
1261,Male,Old,Yes
1262,Female,Old,No
1263,Female,Old,No
1264,Female,Old,Yes
1265,Female,Old,Yes
1266,Male,Old,Yes
1267,Male,Old,Yes
1268,Male,Old,Yes
1269,Female,Old,Yes
1270,Male,Old,Yes
1271,Male,Old,Yes
1272,Male,Old,Yes
1273,Male,Old,Yes
1274,Female,Old,Yes
1275,Female,Old,Yes
1276,Male,Old,Yes
1277,Female,Old,Yes
1278,Male,Old,Yes
1279,Female,Old,No
1280,Female,Old,Yes
1281,Female,Old,Yes
1282,Male,Old,Yes
1283,Female,Old,Yes
1284,Male,Old,Yes
1285,Male,Old,Yes
1286,Male,Old,Yes
1287,Male,Old,Yes
1288,Male,Old,Yes
1289,Male,Old,Yes
1290,Female,Old,Yes
1291,Male,Old,No
1292,Male,Old,Yes
1293,Female,Old,No
1294,Female,Old,Yes
1295,Female,Old,Yes
1296,Male,Old,Yes
1297,Female,Old,Yes
1298,Female,Old,Yes
1299,Male,Old,Yes
1300,Male,Old,No
1301,Female,Old,No
1302,Female,Old,Yes
1303,Male,Old,Yes
1304,Female,Old,Yes
1305,Female,Old,Yes
1306,Male,Old,Yes
1307,Male,Old,Yes
1308,Male,Old,Yes
1309,Female,Old,Yes
1310,Male,Old,Yes
1311,Male,Old,Yes
1312,Female,Old,Yes
1313,Male,Old,Yes
1314,Female,Old,Yes
1315,Male,Old,No
1316,Male,Old,Yes
1317,Female,Old,Yes
1318,Male,Old,Yes
1319,Female,Old,Yes
1320,Male,Old,Yes
1321,Male,Old,Yes
1322,Male,Old,No
1323,Male,Old,Yes
1324,Male,Old,Yes
1325,Male,Old,Yes
1326,Male,Old,Yes
1327,Male,Old,No
1328,Female,Old,No
1329,Male,Old,Yes
1330,Male,Old,Yes
1331,Male,Old,No
1332,Female,Old,Yes
1333,Male,Old,Yes
1334,Male,Old,Yes
1335,Male,Old,Yes
1336,Male,Old,Yes
1337,Female,Old,Yes
1338,Female,Old,Yes
1339,Male,Old,Yes
1340,Female,Old,Yes
1341,Female,Old,Yes
1342,Female,Old,No
1343,Female,Old,No
1344,Female,Old,Yes
1345,Female,Old,Yes
1346,Male,Old,Yes
1347,Male,Old,Yes
1348,Male,Old,Yes
1349,Female,Old,No
1350,Male,Old,Yes
1351,Female,Old,Yes
1352,Female,Old,Yes
1353,Female,Old,Yes
1354,Female,Old,Yes
1355,Female,Old,No
1356,Male,Old,Yes
1357,Female,Old,Yes
1358,Female,Old,Yes
1359,Male,Old,Yes
1360,Male,Old,Yes
1361,Female,Old,Yes
1362,Male,Old,Yes
1363,Male,Old,Yes
1364,Female,Old,Yes
1365,Female,Old,Yes
1366,Female,Old,Yes
1367,Male,Old,Yes
1368,Male,Old,Yes
1369,Male,Old,No
1370,Female,Old,Yes
1371,Female,Old,Yes
1372,Male,Old,No
1373,Male,Old,Yes
1374,Female,Old,Yes
1375,Male,Old,Yes
1376,Female,Old,Yes
1377,Female,Old,Yes
1378,Male,Old,Yes
1379,Female,Old,Yes
1380,Female,Old,Yes
1381,Male,Old,Yes
1382,Female,Old,Yes
1383,Female,Old,Yes
1384,Female,Old,Yes
1385,Male,Old,Yes
1386,Female,Old,No
1387,Female,Old,Yes
1388,Male,Old,Yes
1389,Male,Old,Yes
1390,Male,Old,Yes
1391,Female,Old,Yes
1392,Female,Old,Yes
1393,Female,Old,Yes
1394,Male,Old,Yes
1395,Male,Old,Yes
1396,Female,Old,Yes
1397,Female,Old,Yes
1398,Male,Old,Yes
1399,Male,Old,Yes
1400,Male,Old,Yes
1401,Male,Old,Yes
1402,Female,Old,No
1403,Male,Old,No
1404,Male,Old,Yes
1405,Male,Old,Yes
1406,Male,Old,Yes
1407,Male,Old,Yes
1408,Female,Old,Yes
1409,Female,Old,Yes
1410,Male,Old,Yes
1411,Male,Old,Yes
1412,Male,Old,Yes
1413,Female,Old,Yes
1414,Male,Old,Yes
1415,Male,Old,Yes
1416,Male,Old,Yes
1417,Female,Old,Yes
1418,Male,Old,Yes
1419,Female,Old,Yes
1420,Female,Old,Yes
1421,Male,Old,Yes
1422,Male,Old,Yes
1423,Male,Old,Yes
1424,Male,Old,Yes
1425,Female,Old,Yes
1426,Female,Old,Yes
1427,Female,Old,No
1428,Female,Old,No
1429,Male,Old,Yes
1430,Male,Old,Yes
1431,Female,Old,Yes
1432,Male,Old,Yes
1433,Female,Old,Yes
1434,Female,Old,Yes
1435,Male,Old,Yes
1436,Female,Old,Yes
1437,Male,Old,Yes
1438,Male,Old,Yes
1439,Male,Old,Yes
1440,Female,Old,Yes
1441,Male,Old,Yes
1442,Male,Old,Yes
1443,Male,Old,Yes
1444,Female,Old,Yes
1445,Male,Old,Yes
1446,Female,Old,Yes
1447,Male,Old,Yes
1448,Female,Old,Yes
1449,Female,Old,Yes
1450,Female,Old,Yes
1451,Male,Old,Yes
1452,Female,Old,Yes
1453,Male,Old,Yes
1454,Female,Old,Yes
1455,Female,Old,Yes
1456,Male,Old,No
1457,Female,Old,Yes
1458,Male,Old,Yes
1459,Female,Old,Yes
1460,Female,Old,No
1461,Male,Old,No
1462,Male,Old,Yes
1463,Male,Old,Yes
1464,Male,Old,Yes
1465,Female,Old,Yes
1466,Male,Old,Yes
1467,Female,Old,Yes
1468,Male,Old,Yes
1469,Male,Old,Yes
1470,Male,Old,Yes
1471,Male,Old,Yes
1472,Female,Old,No
1473,Female,Old,No
1474,Male,Old,Yes
1475,Male,Old,Yes
1476,Male,Old,Yes
1477,Female,Old,No
1478,Female,Old,Yes
1479,Male,Old,No
1480,Female,Old,Yes
1481,Female,Old,Yes
1482,Male,Old,Yes
1483,Female,Old,Yes
1484,Male,Old,Yes
1485,Male,Old,Yes
1486,Female,Old,No
1487,Male,Old,Yes
1488,Male,Old,Yes
1489,Female,Old,No
1490,Female,Old,No
1491,Female,Old,Yes
1492,Female,Old,Yes
1493,Male,Old,Yes
1494,Female,Old,Yes
1495,Female,Old,Yes
1496,Female,Old,No
1497,Female,Old,No
1498,Male,Old,No
1499,Female,Old,Yes
1500,Male,Old,Yes
1501,Female,Old,No
1502,Female,Old,Yes
1503,Female,Old,Yes
1504,Male,Old,Yes
1505,Female,Old,No
1506,Female,Old,Yes
1507,Male,Old,No
1508,Female,Old,No
1509,Female,Old,Yes
1510,Male,Old,Yes
1511,Male,Old,Yes
1512,Female,Old,Yes
1513,Male,Old,Yes
1514,Female,Old,Yes
1515,Female,Old,Yes
1516,Male,Old,Yes
1517,Male,Old,No
1518,Female,Old,Yes
1519,Male,Old,Yes
1520,Male,Old,No
1521,Female,Old,No
1522,Female,Old,Yes
1523,Male,Old,Yes
1524,Female,Old,Yes
1525,Male,Old,Yes
1526,Female,Old,Yes
1527,Female,Old,No
1528,Female,Old,Yes
1529,Female,Old,Yes
1530,Female,Old,Yes
1531,Male,Old,Yes
1532,Male,Old,Yes
1533,Male,Old,Yes
1534,Male,Old,Yes
1535,Male,Old,Yes
1536,Female,Old,Yes
1537,Male,Old,Yes
1538,Male,Old,Yes
1539,Male,Old,Yes
1540,Male,Old,Yes
1541,Female,Old,Yes
1542,Female,Old,Yes
1543,Male,Old,Yes
1544,Male,Old,Yes
1545,Female,Old,No
1546,Male,Old,Yes
1547,Male,Old,Yes
1548,Female,Old,No
1549,Female,Old,Yes
1550,Male,Old,Yes
1551,Female,Old,Yes
1552,Male,Old,Yes
1553,Male,Old,Yes
1554,Male,Old,Yes
1555,Male,Old,Yes
1556,Female,Old,Yes
1557,Female,Old,Yes
1558,Female,Old,No
1559,Female,Old,Yes
1560,Female,Old,Yes
1561,Female,Old,No
1562,Male,Old,No
1563,Male,Old,Yes
1564,Female,Old,No
1565,Male,Old,Yes
1566,Male,Old,Yes
1567,Female,Old,Yes
1568,Male,Old,Yes
1569,Female,Old,Yes
1570,Male,Old,Yes
1571,Male,Old,Yes
1572,Female,Old,Yes
1573,Female,Old,Yes
1574,Female,Old,Yes
1575,Male,Old,Yes
1576,Male,Old,Yes
1577,Male,Old,Yes
1578,Male,Old,No
1579,Female,Old,Yes
1580,Female,Old,Yes
1581,Female,Old,No
1582,Female,Old,Yes
1583,Male,Old,Yes
1584,Male,Old,Yes
1585,Male,Old,Yes
1586,Male,Old,Yes
1587,Female,Old,Yes
1588,Female,Old,No
1589,Female,Old,Yes
1590,Female,Old,Yes
1591,Female,Old,No
1592,Female,Old,Yes
1593,Female,Old,Yes
1594,Female,Old,Yes
1595,Female,Old,Yes
1596,Female,Old,No
1597,Male,Old,Yes
1598,Female,Old,Yes
1599,Female,Old,No
1600,Male,Old,No
1601,Female,Old,Yes
1602,Male,Old,Yes
1603,Female,Old,No
1604,Female,Old,Yes
1605,Female,Old,Yes
1606,Male,Old,Yes
1607,Male,Old,Yes
1608,Female,Old,Yes
1609,Female,Old,Yes
1610,Female,Old,Yes
1611,Male,Old,Yes
1612,Male,Old,Yes
1613,Male,Old,Yes
1614,Male,Old,Yes
1615,Male,Old,Yes
1616,Female,Old,Yes
1617,Male,Old,Yes
1618,Male,Old,Yes
1619,Female,Old,Yes
1620,Female,Old,No
1621,Female,Old,Yes
1622,Female,Old,Yes
1623,Male,Old,Yes
1624,Female,Old,Yes
1625,Female,Old,Yes
1626,Female,Old,No
1627,Female,Old,Yes
1628,Male,Old,Yes
1629,Female,Old,No
1630,Female,Old,Yes
1631,Male,Old,Yes
1632,Female,Old,Yes
1633,Male,Old,Yes
1634,Male,Old,Yes
1635,Male,Old,Yes
1636,Male,Old,Yes
1637,Female,Old,Yes
1638,Male,Old,Yes
1639,Male,Old,Yes
1640,Male,Old,Yes
1641,Male,Old,Yes
1642,Female,Old,No
1643,Male,Old,Yes
1644,Female,Old,Yes
1645,Male,Old,Yes
1646,Female,Old,Yes
1647,Male,Old,No
1648,Female,Old,Yes
1649,Female,Old,Yes
1650,Male,Old,Yes
1651,Male,Old,Yes
1652,Male,Old,Yes
1653,Female,Old,Yes
1654,Female,Old,Yes
1655,Female,Old,Yes
1656,Female,Old,No
1657,Male,Old,No
1658,Female,Old,No
1659,Female,Old,Yes
1660,Female,Old,Yes
1661,Female,Old,Yes
1662,Female,Old,Yes
1663,Female,Old,Yes
1664,Female,Old,No
1665,Male,Old,Yes
1666,Female,Old,Yes
1667,Male,Old,Yes
1668,Female,Old,Yes
1669,Male,Old,Yes
1670,Male,Old,No
1671,Female,Old,Yes
1672,Male,Old,Yes
1673,Male,Old,Yes
1674,Male,Old,Yes
1675,Male,Old,Yes
1676,Male,Old,Yes
1677,Female,Old,No
1678,Male,Old,No
1679,Male,Old,Yes
1680,Female,Old,Yes
1681,Male,Old,Yes
1682,Female,Old,No
1683,Male,Old,Yes
1684,Female,Old,Yes
1685,Male,Old,Yes
1686,Female,Old,No
1687,Female,Old,Yes
1688,Male,Old,Yes
1689,Male,Old,Yes
1690,Male,Old,No
1691,Female,Old,No
1692,Male,Old,Yes
1693,Male,Old,Yes
1694,Female,Old,Yes
1695,Female,Old,Yes
1696,Male,Old,Yes
1697,Female,Old,Yes
1698,Male,Old,Yes
1699,Male,Old,Yes
1700,Male,Old,Yes
1701,Male,Old,Yes
1702,Female,Old,Yes
1703,Male,Old,Yes
1704,Male,Old,No
1705,Female,Old,Yes
1706,Male,Old,Yes
1707,Male,Old,Yes
1708,Male,Old,Yes
1709,Male,Old,Yes
1710,Female,Old,Yes
1711,Female,Old,No
1712,Female,Old,Yes
1713,Female,Old,Yes
1714,Female,Old,Yes
1715,Male,Old,Yes
1716,Male,Old,Yes
1717,Female,Old,No
1718,Female,Old,Yes
1719,Female,Old,Yes
1720,Female,Old,No
1721,Female,Old,Yes
1722,Male,Old,Yes
1723,Female,Old,No
1724,Female,Old,Yes
1725,Male,Old,Yes
1726,Female,Old,Yes
1727,Female,Old,Yes
1728,Female,Old,No
1729,Female,Old,Yes
1730,Male,Old,No
1731,Male,Old,Yes
1732,Male,Old,Yes
1733,Male,Old,Yes
1734,Male,Old,Yes
1735,Female,Old,Yes
1736,Male,Old,Yes
1737,Male,Old,Yes
1738,Female,Old,Yes
1739,Female,Old,Yes
1740,Female,Old,Yes
1741,Female,Old,Yes
1742,Male,Old,Yes
1743,Male,Old,No
1744,Male,Old,Yes
1745,Female,Old,Yes
1746,Male,Old,Yes
1747,Male,Old,Yes
1748,Female,Old,Yes
1749,Female,Old,Yes
1750,Female,Old,Yes
1751,Male,Old,Yes
1752,Male,Old,Yes
1753,Female,Old,Yes
1754,Female,Old,Yes
1755,Female,Old,Yes
1756,Female,Old,No
1757,Male,Old,Yes
1758,Female,Old,Yes
1759,Female,Old,Yes
1760,Male,Old,Yes
1761,Female,Old,No
1762,Male,Old,Yes
1763,Female,Old,No
1764,Male,Old,Yes
1765,Male,Old,Yes
1766,Male,Old,Yes
1767,Male,Old,Yes
1768,Female,Old,Yes
1769,Male,Old,Yes
1770,Female,Old,Yes
1771,Female,Old,Yes
1772,Female,Old,Yes
1773,Male,Old,No
1774,Male,Old,Yes
1775,Female,Old,Yes
1776,Male,Old,Yes
1777,Female,Old,Yes
1778,Male,Old,No
1779,Male,Old,Yes
1780,Female,Old,Yes
1781,Male,Old,Yes
1782,Female,Old,No
1783,Male,Old,No
1784,Male,Old,No
1785,Male,Old,Yes
1786,Female,Old,Yes
1787,Male,Old,Yes
1788,Female,Old,Yes
1789,Male,Old,Yes
1790,Male,Old,Yes
1791,Female,Old,Yes
1792,Female,Old,No
1793,Male,Old,Yes
1794,Female,Old,Yes
1795,Male,Old,Yes
1796,Female,Old,No
1797,Male,Old,Yes
1798,Male,Old,Yes
1799,Female,Old,Yes
1800,Female,Old,Yes
1801,Male,Old,Yes
1802,Male,Old,No
1803,Female,Old,Yes
1804,Male,Old,Yes
1805,Male,Old,Yes
1806,Male,Old,Yes
1807,Male,Old,Yes
1808,Male,Old,Yes
1809,Female,Old,No
1810,Male,Old,Yes
1811,Female,Old,Yes
1812,Male,Old,Yes
1813,Male,Old,No
1814,Male,Old,Yes
1815,Male,Old,Yes
1816,Female,Old,Yes
1817,Male,Old,Yes
1818,Female,Old,Yes
1819,Female,Old,Yes
1820,Male,Old,Yes
1821,Male,Old,No
1822,Female,Old,Yes
1823,Female,Old,Yes
1824,Male,Old,Yes
1825,Female,Old,Yes
1826,Male,Old,No
1827,Male,Old,Yes
1828,Female,Old,Yes
1829,Male,Old,Yes
1830,Female,Old,Yes
1831,Female,Old,No
1832,Female,Old,Yes
1833,Female,Old,Yes
1834,Male,Old,Yes
1835,Female,Old,Yes
1836,Female,Old,Yes
1837,Male,Old,Yes
1838,Male,Old,Yes
1839,Male,Old,Yes
1840,Male,Old,Yes
1841,Male,Old,Yes
1842,Female,Old,Yes
1843,Male,Old,Yes
1844,Male,Old,Yes
1845,Male,Old,Yes
1846,Male,Old,Yes
1847,Female,Old,Yes
1848,Male,Old,Yes
1849,Male,Old,Yes
1850,Female,Old,Yes
1851,Female,Old,Yes
1852,Female,Old,Yes
1853,Male,Old,Yes
1854,Male,Old,Yes
1855,Female,Old,No
1856,Female,Old,Yes
1857,Male,Old,Yes
1858,Male,Old,Yes
1859,Male,Old,Yes
1860,Male,Old,Yes
1861,Female,Old,Yes
1862,Male,Old,Yes
1863,Female,Old,Yes
1864,Female,Old,No
1865,Male,Old,Yes
1866,Female,Old,No
1867,Female,Old,Yes
1868,Male,Old,Yes
1869,Male,Old,Yes
1870,Male,Old,Yes
1871,Female,Old,No
1872,Male,Old,Yes
1873,Female,Old,Yes
1874,Female,Old,Yes
1875,Female,Old,Yes
1876,Female,Old,Yes
1877,Male,Old,Yes
1878,Male,Old,Yes
1879,Female,Old,Yes
1880,Female,Old,No
1881,Female,Old,Yes
1882,Female,Old,Yes
1883,Female,Old,Yes
1884,Female,Old,Yes
1885,Female,Old,Yes
1886,Female,Old,Yes
1887,Male,Old,Yes
1888,Female,Old,Yes
1889,Male,Old,Yes
1890,Female,Old,No
1891,Male,Old,Yes
1892,Female,Old,Yes
1893,Male,Old,Yes
1894,Female,Old,Yes
1895,Female,Old,Yes
1896,Female,Old,Yes
1897,Female,Old,Yes
1898,Female,Old,Yes
1899,Male,Old,Yes
1900,Male,Old,Yes
1901,Female,Old,Yes
1902,Male,Old,Yes
1903,Female,Old,Yes
1904,Female,Old,Yes
1905,Female,Old,Yes
1906,Female,Old,Yes
1907,Female,Old,No
1908,Female,Old,Yes
1909,Male,Old,Yes
1910,Male,Old,Yes
1911,Male,Old,No
1912,Male,Old,Yes
1913,Male,Old,Yes
1914,Male,Old,Yes
1915,Male,Old,Yes
1916,Male,Old,Yes
1917,Male,Old,Yes
1918,Female,Old,Yes
1919,Female,Old,Yes
1920,Female,Old,Yes
1921,Female,Old,Yes
1922,Male,Old,Yes
1923,Female,Old,Yes
1924,Female,Old,Yes
1925,Female,Old,Yes
1926,Female,Old,No
1927,Female,Old,Yes
1928,Female,Old,Yes
1929,Female,Old,Yes
1930,Female,Old,Yes
1931,Male,Old,Yes
1932,Female,Old,Yes
1933,Male,Old,Yes
1934,Female,Old,Yes
1935,Female,Old,Yes
1936,Male,Old,Yes
1937,Male,Old,Yes
1938,Male,Old,Yes
1939,Female,Old,Yes
1940,Male,Old,No
1941,Male,Old,Yes
1942,Female,Old,Yes
1943,Male,Old,Yes
1944,Female,Old,Yes
1945,Female,Old,Yes
1946,Male,Old,Yes
1947,Female,Old,No
1948,Male,Old,Yes
1949,Male,Old,Yes
1950,Female,Old,No
1951,Male,Old,Yes
1952,Female,Old,No
1953,Male,Old,Yes
1954,Male,Old,Yes
1955,Male,Old,Yes
1956,Male,Old,Yes
1957,Male,Old,Yes
1958,Female,Old,Yes
1959,Female,Old,Yes
1960,Female,Old,Yes
1961,Female,Old,Yes
1962,Male,Old,Yes
1963,Male,Old,Yes
1964,Male,Old,Yes
1965,Male,Old,Yes
1966,Male,Old,Yes
1967,Female,Old,No
1968,Male,Old,Yes
1969,Male,Old,Yes
1970,Female,Old,Yes
1971,Male,Old,No
1972,Female,Old,Yes
1973,Female,Old,No
1974,Female,Old,Yes
1975,Male,Old,Yes
1976,Male,Old,Yes
1977,Female,Old,Yes
1978,Female,Old,Yes
1979,Female,Old,Yes
1980,Male,Old,Yes
1981,Male,Old,Yes
1982,Male,Old,Yes
1983,Male,Old,Yes
1984,Female,Old,Yes
1985,Male,Old,Yes
1986,Female,Old,No
1987,Female,Old,Yes
1988,Male,Old,Yes
1989,Male,Old,Yes
1990,Female,Old,Yes
1991,Male,Old,Yes
1992,Female,Old,No
1993,Male,Old,Yes
1994,Male,Old,Yes
1995,Male,Old,Yes
1996,Male,Old,Yes
1997,Male,Old,Yes
1998,Female,Old,No
1999,Female,Old,No
2000,Female,Old,Yes
2001,Male,Old,Yes
2002,Female,Old,Yes
2003,Female,Old,Yes
2004,Male,Old,No
2005,Female,Old,No
2006,Male,Old,Yes
2007,Female,Old,Yes
2008,Male,Old,Yes
2009,Female,Old,No
2010,Male,Old,Yes
2011,Female,Old,No
2012,Male,Old,Yes
2013,Male,Old,Yes
2014,Female,Old,Yes
2015,Male,Old,Yes
2016,Female,Old,Yes
2017,Female,Old,Yes
2018,Female,Old,Yes
2019,Male,Old,No
2020,Male,Old,Yes
2021,Male,Old,Yes
2022,Male,Old,Yes
2023,Female,Old,Yes
2024,Female,Old,Yes
2025,Female,Old,Yes
2026,Female,Old,No
2027,Female,Old,Yes
2028,Male,Old,Yes
2029,Female,Old,Yes
2030,Male,Old,No
2031,Female,Old,Yes
2032,Male,Old,Yes
2033,Male,Old,Yes
2034,Female,Old,Yes
2035,Male,Old,Yes
2036,Female,Old,Yes
2037,Male,Old,Yes
2038,Male,Old,No
2039,Female,Old,Yes
2040,Male,Old,Yes
2041,Male,Old,No
2042,Male,Old,Yes
2043,Male,Old,Yes
2044,Male,Old,Yes
2045,Male,Old,No
2046,Female,Old,Yes
2047,Male,Old,Yes
2048,Female,Old,Yes
2049,Female,Old,Yes
2050,Male,Old,Yes
2051,Male,Old,Yes
2052,Male,Old,Yes
2053,Male,Old,Yes
2054,Female,Old,Yes
2055,Male,Old,Yes
2056,Male,Old,Yes
2057,Female,Old,Yes
2058,Female,Old,Yes
2059,Male,Old,Yes
2060,Female,Old,Yes
2061,Male,Old,Yes
2062,Male,Old,Yes
2063,Male,Old,Yes
2064,Female,Old,No
2065,Male,Old,Yes
2066,Female,Old,Yes
2067,Male,Old,No
2068,Female,Old,Yes
2069,Male,Old,Yes
2070,Female,Old,No
2071,Female,Old,Yes
2072,Male,Old,Yes
2073,Male,Old,Yes
2074,Male,Old,Yes
2075,Female,Old,No
2076,Female,Old,Yes
2077,Female,Old,No
2078,Male,Old,Yes
2079,Male,Old,Yes
2080,Female,Old,Yes
2081,Male,Old,Yes
2082,Female,Old,No
2083,Male,Old,Yes
2084,Male,Old,Yes
2085,Male,Old,Yes
2086,Female,Old,Yes
2087,Female,Old,Yes
2088,Female,Old,Yes
2089,Female,Old,Yes
2090,Female,Old,Yes
2091,Female,Old,Yes
2092,Male,Old,Yes
2093,Female,Old,Yes
2094,Male,Old,Yes
2095,Female,Old,Yes
2096,Female,Old,No
2097,Male,Old,Yes
2098,Female,Old,Yes
2099,Female,Old,Yes
2100,Female,Old,Yes
2101,Female,Old,Yes
2102,Female,Old,Yes
2103,Male,Old,Yes
2104,Female,Old,Yes
2105,Male,Old,No
2106,Male,Old,Yes
2107,Male,Old,Yes
2108,Female,Old,No
2109,Male,Old,Yes
2110,Female,Old,Yes
2111,Male,Old,Yes
2112,Male,Old,Yes
2113,Male,Old,Yes
2114,Female,Old,No
2115,Male,Old,Yes
2116,Female,Old,Yes
2117,Female,Old,Yes
2118,Male,Old,Yes
2119,Female,Old,Yes
2120,Male,Old,Yes
2121,Female,Old,Yes
2122,Female,Old,Yes
2123,Male,Old,Yes
2124,Female,Old,Yes
2125,Female,Old,Yes
2126,Female,Old,Yes
2127,Male,Old,Yes
2128,Male,Old,Yes
2129,Female,Old,No
2130,Male,Old,Yes
2131,Female,Old,Yes
2132,Male,Old,Yes
2133,Male,Old,Yes
2134,Female,Old,Yes
2135,Male,Old,Yes
2136,Male,Old,Yes
2137,Female,Old,Yes
2138,Female,Old,Yes
2139,Female,Old,Yes
2140,Male,Old,Yes
2141,Female,Old,Yes
2142,Male,Old,Yes
2143,Male,Old,Yes
2144,Male,Old,Yes
2145,Male,Old,No
2146,Male,Old,Yes
2147,Male,Old,No
2148,Female,Old,No
2149,Female,Old,No
2150,Female,Old,Yes
2151,Female,Old,Yes
2152,Male,Old,Yes
2153,Female,Old,Yes
2154,Male,Old,Yes
2155,Female,Old,Yes
2156,Female,Old,Yes
2157,Male,Old,Yes
2158,Male,Old,Yes
2159,Male,Old,Yes
2160,Female,Old,Yes
2161,Male,Old,Yes
2162,Male,Old,Yes
2163,Male,Old,Yes
2164,Female,Old,Yes
2165,Male,Old,Yes
2166,Male,Old,Yes
2167,Male,Old,Yes
2168,Female,Old,Yes
2169,Male,Old,Yes
2170,Male,Old,No
2171,Male,Old,Yes
2172,Male,Old,Yes
2173,Female,Old,No
2174,Female,Old,No
2175,Female,Old,No
2176,Female,Old,Yes
2177,Female,Old,No
2178,Female,Old,Yes
2179,Female,Old,Yes
2180,Male,Old,Yes
2181,Female,Old,Yes
2182,Female,Old,Yes
2183,Female,Old,Yes
2184,Female,Old,Yes
2185,Male,Old,Yes
2186,Male,Old,No
2187,Female,Old,Yes
2188,Female,Old,Yes
2189,Male,Old,Yes
2190,Female,Old,Yes
2191,Male,Old,Yes
2192,Female,Old,Yes
2193,Female,Old,Yes
2194,Female,Old,Yes
2195,Female,Old,Yes
2196,Female,Old,Yes
2197,Female,Old,No
2198,Female,Old,Yes
2199,Male,Old,Yes
2200,Female,Old,Yes
2201,Male,Old,Yes
2202,Female,Old,Yes
2203,Male,Old,Yes
2204,Male,Old,Yes
2205,Female,Old,Yes
2206,Female,Old,Yes
2207,Male,Old,Yes
2208,Female,Old,Yes
2209,Female,Old,Yes
2210,Male,Old,Yes
2211,Female,Old,No
2212,Female,Old,Yes
2213,Male,Old,Yes
2214,Male,Old,Yes
2215,Male,Old,Yes
2216,Female,Old,No
2217,Female,Old,No
2218,Male,Old,Yes
2219,Female,Old,Yes
2220,Male,Old,Yes
2221,Male,Old,Yes
2222,Female,Old,Yes
2223,Female,Old,Yes
2224,Female,Old,Yes
2225,Male,Old,No
2226,Female,Old,Yes
2227,Male,Old,No
2228,Male,Old,Yes
2229,Male,Old,Yes
2230,Female,Old,Yes
2231,Male,Old,Yes
2232,Female,Old,No
2233,Female,Old,Yes
2234,Female,Old,Yes
2235,Female,Old,Yes
2236,Male,Old,No
2237,Male,Old,Yes
2238,Male,Old,No
2239,Female,Old,Yes
2240,Male,Old,Yes
2241,Male,Old,Yes
2242,Male,Old,Yes
2243,Female,Old,Yes
2244,Female,Old,No
2245,Female,Old,Yes
2246,Male,Old,Yes
2247,Female,Old,Yes
2248,Male,Old,Yes
2249,Male,Old,Yes
2250,Female,Old,No
2251,Female,Old,No
2252,Male,Old,Yes
2253,Female,Old,Yes
2254,Male,Old,Yes
2255,Male,Old,No
2256,Male,Old,Yes
2257,Male,Old,Yes
2258,Male,Old,Yes
2259,Male,Old,Yes
2260,Male,Old,Yes
2261,Male,Old,Yes
2262,Male,Old,Yes
2263,Female,Old,No
2264,Female,Old,No
2265,Male,Old,Yes
2266,Female,Old,Yes
2267,Female,Old,Yes
2268,Male,Old,Yes
2269,Female,Old,Yes
2270,Female,Old,No
2271,Female,Old,Yes
2272,Female,Old,No
2273,Female,Old,Yes
2274,Female,Old,Yes
2275,Female,Old,Yes
2276,Male,Old,Yes
2277,Male,Old,Yes
2278,Female,Old,Yes
2279,Female,Old,No
2280,Female,Old,Yes
2281,Female,Old,Yes
